ID	Galaxy		Seq	RA		Dec		Type	PA	d	logNHI	Rad	b/a	Mass
#				"h:m:s":	"d:m:s"			deg:	pc	[/cm2]	kpc	b/a	Msun
#----------------------------------------------------------------------------------------------------------------------
206	F564-V3		8	09:02:54.5	+20:04:59.0	3	1	1208	0.4	1.3	0.5	377
207	Haro29		1	12:26:13.7	+48:29:46.0	3	90	439	0.8	1.0	1.0	20
208	Haro29		2	12:26:15.3	+48:30:07.0	3	13	405	0.8	1.6	0.6	18
209	Haro36		1	12:46:54.1	+51:36:26.1	3	90	1137	1.2	1.5	1.0	1978
210	ic10		1	00:19:52.1	+59:18:05.1	3	90	81	1.0	0.9	1.0	0
211	ic10		2	00:19:53.2	+59:17:30.6	2	9	83	1.1	0.9	0.5	1
212	ic10		3	00:02:00.3	+59:17:51.5	1	15	250	0.9	0.7	0.7	9
213	ic10		4	00:02:06.3	+59:19:33.8	1	85	129	1.0	0.6	0.6	1
214	ic10		5	00:20:10.7	+59:16:59.3	1	2	200	1.0	0.4	0.3	5
215	ic10		6	00:20:13.4	+59:17:44.3	1	151	181	0.9	0.3	0.7	3
216	ic10		7	00:20:15.2	+59:16:50.3	1	10	135	1.0	0.3	0.7	2
217	ic10		8	00:20:16.7	+59:19:36.9	1	174	225	1.0	0.4	0.7	7
218	ic10		9	00:20:17.3	+59:18:39.9	2	90	51	1.0	0.2	1.0	0
219	ic10		10	00:20:22.0	+59:18:26.4	1	139	237	1.0	0.2	0.7	10
220	ic10		11	00:20:22.2	+59:17:29.4	1	134	68	1.3	0.0	0.6	0
221	ic10		12	00:20:23.8	+59:17:12.9	1	12	46	1.3	0.1	0.8	0
222	ic10		13	00:20:27.5	+59:19:57.2	2	73	97	1.0	0.6	0.9	1
223	ic10		14	00:20:28.5	+59:21:06.9	1	177	146	1.2	0.9	0.8	3
224	ic10		15	00:20:28.7	+59:19:20.4	1	5	127	1.0	0.5	0.9	1
225	ic10		16	00:20:33.8	+59:20:09.8	1	38	118	1.0	0.8	0.6	1
226	ic10		17	00:20:42.2	+59:17:24.8	1	46	193	1.0	0.6	0.6	5
227	ic10		18	00:20:44.8	+59:19:17.2	2	42	57	1.2	0.9	0.7	0
228	ic10		19	00:20:46.7	+59:19:53.2	1	130	135	1.1	1.0	0.7	2
229	ic10		20	00:20:47.1	+59:18:15.7	2	112	93	1.1	0.8	0.4	1
230	ic1613		1	01:04:31.8	+02:07:24.8	1	120	745	0.5	0.9	0.3	165
231	ic1613		2	01:04:37.1	+02:10:08.3	1	140	425	0.6	0.9	0.5	16
232	ic1613		3	01:04:48.8	+02:12:41.3	1	60	634	0.4	1.2	0.7	105
233	ic1613		4	01:04:49.2	+02:03:29.3	1	144	209	0.6	1.1	0.7	2
234	ic1613		5	01:04:54.6	+02:07:14.3	1	132	821	0.6	0.3	0.6	297
235	ic1613		6	01:04:53.4	+02:03:35.3	1	90	143	0.7	1.1	1.0	1
236	ic1613		7	01:04:58.4	+02:09:26.3	1	144	172	1.2	0.6	0.8	4
237	ic1613		8	01:05:03.3	+02:11:14.3	1	164	295	0.9	1.1	0.5	11
238	ic1613		9	01:05:04.4	+02:09:17.3	1	154	163	1.1	0.8	0.7	3
239	ic1613		10	01:05:06.0	+02:07:29.3	1	132	156	0.9	0.9	0.7	2
240	ic1613		11	01:05:09.7	+02:09:35.3	1	171	191	0.9	1.1	0.7	4
241	lgs3		1	01:03:51.1	+21:52:21.5	1	35	47	-0.3	0.5	0.6	0
242	lgs3		2	01:03:51.4	+21:52:05.0	1	47	40	-0.3	0.4	0.4	0
243	lgs3		3	01:03:56.7	+21:53:06.5	1	28	27	-0.1	0.2	0.6	0
244	lgs3		4	01:03:57.5	+21:53:24.5	3	90	57	-0.2	0.3	1.0	0
245	lgs3		5	01:03:58.2	+21:52:30.5	1	43	32	-0.2	0.3	0.5	0
246	lgs3		6	01:03:58.8	+21:53:17.0	3	164	50	-0.3	0.4	0.8	0
247	lgs3		7	01:03:59.0	+21:52:23.0	3	90	37	-0.2	0.4	1.0	0
248	M81dwA		1	08:23:40.9	+71:01:52.4	3	90	306	0.3	1.4	1.0	2
249	M81dwA		2	08:23:45.8	+71:01:26.9	2	90	204	0.2	1.1	1.0	1
250	M81dwA		3	08:23:53.5	+71:02:10.5	1	78	1177	0.3	0.6	0.6	217
251	M81dwA		4	08:23:53.8	+71:00:58.5	3	90	244	0.4	1.3	1.0	1
252	M81dwA		5	08:23:56.9	+71:01:04.5	3	48	294	0.5	1.1	0.6	3
253	M81dwA		6	08:24:02.7	+71:01:02.9	3	40	253	0.4	1.3	0.8	2
254	M81dwA		7	08:24:03.3	+71:01:28.4	3	90	204	0.5	0.8	1.0	1
255	M81dwA		8	08:24:05.2	+71:01:31.4	3	90	183	0.4	0.8	1.0	1
256	M81dwA		9	08:24:07.3	+71:01:44.9	3	90	183	0.4	0.9	1.0	1
257	M81dwA		10	08:24:10.1	+71:02:13.4	3	52	355	0.4	1.2	0.8	4
258	Mrk178		1	11:33:27.5	+49:14:23.0	2	168	357	0.9	0.6	0.7	8
259	ngc1569		1	04:30:48.3	+64:50:58.1	1	54	287	1.5	0.2	0.7	28
260	ngc1569		2	04:30:50.0	+64:50:41.5	1	125	351	1.3	0.3	0.7	31
261	ngc1569		3	04:30:50.0	+64:51:25.0	3	90	257	1.5	1.1	1.0	20
262	ngc1569		4	04:30:52.5	+64:50:32.3	2	179	258	1.4	0.5	0.7	16
263	ngc1569		5	04:31:00.0	+64:50:27.3	1	45	228	1.5	1.2	0.7	14
264	ngc2366		1	07:28:32.3	+69:11:04.0	2	136	427	1.3	2.5	0.5	22
265	ngc2366		2	07:28:34.3	+69:10:59.5	1	90	475	1.3	2.1	1.0	25
266	ngc2366		3	07:28:41.3	+69:12:07.0	1	136	632	1.3	1.5	0.9	67
267	ngc2366		4	07:28:41.6	+69:11:31.0	3	90	297	1.4	1.1	1.0	9
268	ngc2366		5	07:28:44.4	+69:10:34.1	2	90	327	1.4	2.7	1.0	10
269	ngc2366		6	07:28:50.3	+69:12:11.6	2	90	257	1.4	0.7	1.0	6
270	ngc2366		7	07:28:51.2	+69:12:37.1	1	4	189	1.4	0.4	0.5	2
271	ngc2366		8	07:28:54.3	+69:13:25.1	2	90	297	1.5	1.2	1.0	10
272	ngc2366		9	07:28:54.5	+69:12:53.6	3	90	376	1.4	0.9	1.0	18
273	ngc2366		10	07:28:57.6	+69:12:37.1	2	90	376	1.5	1.8	1.0	21
274	ngc2366		11	07:28:59.6	+69:13:11.6	1	135	246	1.5	1.7	0.3	6
275	ngc3738		1	11:35:45.7	+54:31:11.0	1	90	399	1.1	0.7	1.0	:
276	ngc3738		2	11:35:50.4	+54:31:17.0	1	42	378	1.1	0.3	0.7	:
277	ngc3738		3	11:35:52.5	+54:32:06.5	1	179	340	1.1	1.3	0.6	:
278	ngc4214		1	12:15:22.9	+36:21:26.9	3	90	594	0.9	3.6	1.0	74
279	ngc4214		2	12:15:25.2	+36:18:52.4	1	90	2334	0.9	2.8	0.6	4382
280	ngc4214		3	12:15:28.4	+36:16:16.4	1	129	805	0.8	3.5	0.6	502
281	ngc4214		4	12:15:31.3	+36:21:11.9	2	142	454	1.1	2.1	0.8	54
282	ngc4214		5	12:15:32.0	+36:20:22.4	1	90	716	1.0	1.6	1.0	595
283	ngc4214		6	12:15:35.6	+36:23:25.5	1	47	527	0.8	3.4	0.9	49
284	ngc4214		7	12:15:35.9	+36:18:10.5	1	159	614	0.9	1.4	0.9	347
285	ngc4214		8	12:15:37.7	+36:17:04.5	1	90	742	0.9	2.3	1.0	546
286	ngc4214		9	12:15:40.1	+36:19:17.8	1	90	262	1.3	0.4	1.0	17
287	ngc4214		10	12:15:40.2	+36:21:42.0	1	90	1104	0.9	1.8	0.6	1208
288	ngc4214		11	12:15:41.7	+36:20:10.5	3	90	541	1.0	0.7	1.0	80
289	ngc4214		12	12:15:42.6	+36:17:58.5	1	90	393	1.1	1.6	1.0	36
290	ngc4214		13	12:15:43.5	+36:19:30.7	2	164	383	1.1	0.9	0.6	38
